CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
170	954	-1.995	0.000	0.9651	0.8872	1
170	958	0.000	0.000	0.9796	0.9443	1
170	962	-1.995	0.000	0.9813	0.9531	1
170	968	0.000	0.000	0.9750	0.9341	1
171	175	-0.019	0.000	0.9952	0.9779	1
171	186	0.000	0.000	0.9491	0.9248	1
171	187	-0.019	0.000	0.9918	0.9579	1
171	195	-0.019	0.000	0.9465	0.9071	1
171	465	18.001	0.000	0.8929	0.7671	1
171	498	18.001	0.000	0.8864	0.7450	1
171	499	-116.072	0.000	0.7029	0.5957	1
171	517	18.001	0.000	0.9233	0.8158	1
171	520	-116.072	0.000	0.7307	0.6681	1
171	741	18.001	0.000	0.8901	0.8064	1
171	766	18.001	0.000	0.8071	0.6570	1
171	829	18.001	0.000	0.7922	0.6389	1
171	859	18.001	0.000	0.9136	0.8200	1
172	181	0.000	0.000	0.9876	0.9655	1
172	192	0.000	0.000	0.9784	0.9327	1
172	204	0.000	0.000	0.9784	0.9325	1
175	186	0.019	0.000	0.9452	0.9056	1
175	187	0.000	0.000	0.9925	0.9579	1
175	195	0.000	0.000	0.9463	0.9080	1
175	465	18.020	0.000	0.8927	0.7541	1
175	498	18.020	0.000	0.8889	0.7541	1
175	499	-116.053	0.000	0.7043	0.5957	1
175	517	18.020	0.000	0.9269	0.8259	1
175	520	-116.053	0.000	0.7313	0.6681	1
175	741	18.020	0.000	0.8931	0.8064	1
175	766	18.020	0.000	0.8095	0.6570	1
175	829	18.020	0.000	0.7941	0.6389	1
175	859	18.020	0.000	0.9182	0.8290	1
176	189	0.000	0.000	0.9838	0.9427	1
176	197	0.000	0.000	0.9823	0.9382	1
176	206	0.000	0.000	0.9681	0.8836	1
177	180	0.000	0.000	0.9335	0.9139	1
178	185	0.000	0.000	0.9799	0.7399	1
178	188	15.974	0.000	0.9746	0.7658	1
178	205	15.974	0.000	0.9711	0.6969	1
178	208	15.974	0.000	0.9697	0.7026	1
179	188	1.003	0.000	0.7655	0.8089	1
179	190	0.000	0.000	0.9808	0.7928	1
179	193	1.003	0.000	0.7690	0.7735	1
179	196	0.000	0.000	0.9856	0.8536	1
179	203	0.000	0.000	0.9837	0.8276	1
179	205	1.003	0.000	0.7603	0.7617	1
179	207	-116.076	0.000	0.8976	0.5248	1
179	208	1.003	0.000	0.7621	0.7639	1
181	192	0.000	0.000	0.9911	0.9700	1
181	204	0.000	0.000	0.9772	0.9325	1
185	188	15.974	0.000	0.9827	0.8420	1
185	193	15.974	0.000	0.9798	0.7465	1
185	205	15.974	0.000	0.9735	0.7400	1
185	208	15.974	0.000	0.9775	0.8072	1
186	187	-0.019	0.000	0.9446	0.8899	1
186	195	-0.019	0.000	0.9974	0.9808	1
186	465	18.001	0.000	0.9341	0.8435	1
186	498	18.001	0.000	0.9278	0.8243	1
186	499	-116.072	0.000	0.7026	0.5881	1
186	517	18.001	0.000	0.9244	0.8243	1
186	520	-116.072	0.000	0.7002	0.6230	1
186	741	18.001	0.000	0.9275	0.8639	1
186	766	18.001	0.000	0.8572	0.7210	1
186	829	18.001	0.000	0.8559	0.7204	1
186	859	18.001	0.000	0.9595	0.8957	1
187	195	0.000	0.000	0.9466	0.8899	1
187	465	18.020	0.000	0.8597	0.6953	1
187	498	18.020	0.000	0.8587	0.6953	1
187	499	-116.053	0.000	0.7016	0.5957	1
187	517	18.020	0.000	0.8920	0.7633	1
187	520	-116.053	0.000	0.7287	0.6681	1
187	741	18.020	0.000	0.8661	0.7681	1
187	766	18.020	0.000	0.7801	0.6570	1
187	829	18.020	0.000	0.7707	0.6389	1
187	859	18.020	0.000	0.9184	0.8126	1
188	190	-1.003	0.000	0.7743	0.7936	1
188	193	0.000	0.000	0.9896	0.8377	1
188	196	-1.003	0.000	0.7801	0.8836	1
188	203	-1.003	0.000	0.7766	0.8318	1
188	205	0.000	0.000	0.9819	0.7442	1
188	208	0.000	0.000	0.9877	0.8170	1
189	197	0.000	0.000	0.9852	0.9415	1
189	206	0.000	0.000	0.9858	0.9501	1
190	193	1.003	0.000	0.7777	0.7410	1
190	196	0.000	0.000	0.9818	0.7936	1
190	203	0.000	0.000	0.9791	0.7701	1
190	205	1.003	0.000	0.7634	0.7159	1
190	208	1.003	0.000	0.7718	0.7820	1
190	220	-275.145	0.000	0.7369	0.3829	1
191	198	0.000	0.000	0.9397	0.8426	1
191	200	0.000	0.000	0.9711	0.8852	1
191	474	-116.063	0.000	0.7597	0.5670	1
191	493	-116.063	0.000	0.7400	0.5082	1
192	204	0.000	0.000	0.9718	0.9169	1
193	196	-1.003	0.000	0.7781	0.7810	1
193	203	-1.003	0.000	0.7786	0.8054	1
193	205	0.000	0.000	0.9830	0.7177	1
193	208	0.000	0.000	0.9857	0.7665	1
195	465	18.020	0.000	0.9002	0.7936	1
195	498	18.020	0.000	0.8989	0.7936	1
195	499	-116.053	0.000	0.7028	0.5881	1
195	517	18.020	0.000	0.8930	0.7936	1
195	520	-116.053	0.000	0.7005	0.6230	1
195	741	18.020	0.000	0.9024	0.8639	1
195	766	18.020	0.000	0.8225	0.7210	1
195	829	18.020	0.000	0.8248	0.7204	1
