CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
432	535	14	0.9732	15.974
432	569	14	0.973	15.974
432	680	14	0.9639	15.974
432	686	14	0.964	15.974
434	501	14	0.9648	-15.974
501	509	14	0.9689	0.000
501	525	14	0.9576	15.974
501	563	14	0.9421	15.974
501	686	14	0.9565	15.974
328	686	14	0.9847	-0.000
434	686	14	0.9847	-0.000
509	686	14	0.9697	15.974
525	686	14	0.9834	-0.000
535	686	14	0.987	-0.000
569	686	14	0.9835	-0.000
328	434	14	0.9843	-0.000
434	463	14	0.9541	-15.974
434	509	14	0.9778	-15.974
434	525	14	0.9865	-0.000
434	535	14	0.9932	-0.000
434	569	14	0.9828	-0.000
328	525	14	0.9899	-0.000
509	525	14	0.9764	15.974
525	535	14	0.992	0.000
525	569	14	0.9855	0.000
328	509	14	0.9766	-15.974
328	535	14	0.9896	-0.000
328	569	14	0.9861	-0.000
509	535	14	0.9817	15.974
509	569	14	0.9795	15.974
535	569	14	0.9868	-0.000
481	495	16	0.8683	82.958
483	495	16	0.8898	0.995
482	486	16	0.8367	169.921
482	487	16	0.8464	85.960
482	488	16	0.8102	419.807
482	489	16	0.803	253.883
482	491	16	0.8403	1.998
482	493	16	0.8533	-81.963
482	494	16	0.8416	-83.961
482	496	16	0.9334	-167.923
482	498	16	0.8824	-165.924
482	499	16	0.8798	81.963
484	488	16	0.7715	-1.998
486	488	16	0.8604	249.886
487	488	16	0.8428	333.847
488	489	16	0.8572	-165.925
488	491	16	0.7756	-417.809
488	499	16	0.8132	-337.844
488	500	16	0.7815	-169.921
484	491	16	0.8244	-419.807
485	491	16	0.8937	-335.846
486	491	16	0.9239	-167.923
487	491	16	0.914	-83.961
489	491	16	0.8943	-251.884
491	493	16	0.8178	-83.962
491	496	16	0.8479	-169.921
491	498	16	0.8647	-167.923
494	496	16	0.8473	-83.961
494	499	16	0.7137	165.924
494	502	16	0.9508	-167.923
480	481	16	0.9393	83.961
481	483	16	0.8967	81.964
481	484	16	0.8803	-167.923
481	485	16	0.8345	-251.885
479	497	16	0.8909	-83.961
492	497	16	0.8043	-167.923
497	499	16	0.8539	-251.885
497	500	16	0.8481	-83.962
479	483	16	0.7684	253.883
483	490	16	0.908	83.961
483	492	16	0.8376	-169.921
480	484	16	0.8395	-83.962
484	485	16	0.9312	-83.961
484	486	16	0.9175	-251.884
484	487	16	0.8522	-335.846
484	489	16	0.9336	-167.923
484	493	16	0.8212	-503.768
484	498	16	0.7717	-587.729
487	496	16	0.8255	-253.882
493	496	16	0.8427	-85.960
496	498	16	0.8561	1.999
496	499	16	0.863	249.886
496	500	16	0.7771	417.809
496	502	16	0.8708	-83.962
479	500	16	0.8349	-167.923
492	500	16	0.7853	-251.885
499	500	16	0.8117	167.923
480	486	16	0.8673	-335.846
485	486	16	0.9203	-167.923
486	487	16	0.9442	-83.961
486	489	16	0.9358	83.961
486	493	16	0.9095	-251.884
486	498	16	0.8878	-335.845
485	498	16	0.8362	-503.768
487	498	16	0.9101	-251.884
489	498	16	0.8332	-419.807
493	498	16	0.9628	-83.961
498	502	16	0.7882	-85.960
485	493	16	0.8885	-419.807
487	493	16	0.9261	-167.923
489	493	16	0.8933	-335.846
493	502	16	0.7951	-169.921
479	499	16	0.8741	-335.846
492	499	16	0.7761	-419.808
499	502	16	0.7187	-333.847
480	485	16	0.886	-167.923
480	489	16	0.8761	-251.884
479	492	16	0.8379	83.962
485	487	16	0.9054	-251.884
487	489	16	0.9254	167.923
485	489	16	0.9286	-83.961
23	205	17	0.7623	224.214
36	205	17	0.7414	252.246
98	205	17	0.9307	400.189
100	205	17	0.7583	-49.053
107	205	17	0.9135	12.000
108	205	17	0.7786	-31.042
109	205	17	0.8482	-14.016
113	205	17	0.7573	12.995
115	205	17	0.9185	-0.000
164	205	17	0.8904	0.000
23	100	17	0.9189	273.267
27	100	17	0.9117	134.073
36	100	17	0.9061	301.299
